PID,totalvolume,x,y,z
20004,0.105,307183.333,1999683.333,5328.81
19174,1.924,305389.054,1999683.709,5361.571
13060,0.422,300337.213,1999684.358,5375.747
19288,0.553,305574.034,1999686.069,5357.911
14069,5.312,300780.816,1999686.658,5388.867
13393,0.6,300362.538,1999688.277,5376.679
19289,0.276,305598.98,1999688.96,5357.375
19292,0.554,305698.902,1999689.137,5356.03
14074,5.356,300911.632,1999689.982,5389.204
19287,0.278,305736.914,1999690.522,5355.66
19404,0.19,305765.208,1999693.999,5355.202
14389,4.667,301086.627,1999694.84,5388.399
13395,0.205,300383.351,1999695.453,5376.957
19409,0.719,305806.404,1999696.868,5354.428
18914,1.752,305004.168,1999698.344,5361.754
688,0.358,292336.664,1999700.505,5394.962
19406,0.241,305928.012,1999700.617,5351.537
19515,0.146,305997.577,1999706.997,5349.479
19045,1.835,305287.326,1999708.165,5359.966
13061,0.612,300316.387,1999710.396,5372.924
19172,3.137,305437.091,1999712.059,5358.314
19171,2.801,305503.758,1999712.059,5357.405
13399,3.261,300412.566,1999712.141,5376.536
13398,4.034,300479.233,1999712.141,5378.385
2207,3.638,293483.333,1999716.667,5382.941
2479,7.257,293616.667,1999716.667,5395.501
2478,7.215,293683.333,1999716.667,5395.035
2755,7.174,293816.667,1999716.667,5394.252
2754,7.229,293883.333,1999716.667,5394.094
3030,7.457,294016.667,1999716.667,5394.186
3029,7.585,294083.333,1999716.667,5394.288
3306,7.832,294216.667,1999716.667,5394.364
3305,7.94,294283.333,1999716.667,5394.382
3589,8.073,294416.667,1999716.667,5394.488
3588,8.082,294483.333,1999716.667,5394.569
3874,8.168,294616.667,1999716.667,5394.303
3873,8.261,294683.333,1999716.667,5394.009
4160,7.718,294816.667,1999716.667,5390.82
4159,6.921,294883.333,1999716.667,5387.952
4454,5.652,295016.667,1999716.667,5382.793
4453,5.302,295083.333,1999716.667,5381.456
4753,5.067,295216.667,1999716.667,5380.116
4752,5.07,295283.333,1999716.667,5379.85
5058,5.354,295416.667,1999716.667,5380.295
5057,5.585,295483.333,1999716.667,5380.783
5365,5.902,295616.667,1999716.667,5381.44
5364,5.923,295683.333,1999716.667,5381.355
5677,5.874,295816.667,1999716.667,5380.83
5676,5.951,295883.333,1999716.667,5380.388
5992,6.214,296016.667,1999716.667,5379.48
5991,6.287,296083.333,1999716.667,5379.196
6309,6.387,296216.667,1999716.667,5378.496
6308,6.409,296283.333,1999716.667,5378.023
6626,6.392,296416.667,1999716.667,5376.867
6625,6.349,296483.333,1999716.667,5376.23
6951,6.213,296616.667,1999716.667,5374.932
6950,6.065,296683.333,1999716.667,5374.459
7278,5.813,296816.667,1999716.667,5373.261
7277,5.675,296883.333,1999716.667,5372.621
7608,5.486,297016.667,1999716.667,5371.055
7607,5.069,297083.333,1999716.667,5369.302
8287,3.964,297416.667,1999716.667,5367.654
8286,4.264,297483.333,1999716.667,5368.942
8622,3.141,297616.667,1999716.667,5367.134
8621,3.073,297683.333,1999716.667,5367.554
8959,2.648,297816.667,1999716.667,5366.979
8958,2.491,297883.333,1999716.667,5366.482
9302,2.233,298016.667,1999716.667,5365.24
9301,2.122,298083.333,1999716.667,5364.545
9649,1.928,298216.667,1999716.667,5363.047
9648,1.819,298283.333,1999716.667,5362.34
9998,1.566,298416.667,1999716.667,5360.986
9997,1.451,298483.333,1999716.667,5360.289
10346,1.172,298616.667,1999716.667,5359.038
10345,1.091,298683.333,1999716.667,5358.261
10695,0.95,298816.667,1999716.667,5356.688
10694,0.863,298883.333,1999716.667,5355.972
11728,0.399,299416.667,1999716.667,5354.052
13739,5.36,300616.667,1999716.667,5381.99
13738,6.267,300683.333,1999716.667,5384.247
14686,6.209,301216.667,1999716.667,5386.386
14685,6.128,301283.333,1999716.667,5386.109
14977,6.486,301416.667,1999716.667,5386.565
14976,6.592,301483.333,1999716.667,5386.567
15262,6.734,301616.667,1999716.667,5386.385
15261,6.797,301683.333,1999716.667,5386.125
15542,6.889,301816.667,1999716.667,5385.491
15541,6.923,301883.333,1999716.667,5385.076
15817,7.144,302016.667,1999716.667,5384.603
15816,7.192,302083.333,1999716.667,5384.255
16080,7.318,302216.667,1999716.667,5383.692
16079,7.394,302283.333,1999716.667,5383.522
16339,7.523,302416.667,1999716.667,5383.261
16338,7.584,302483.333,1999716.667,5383.145
16594,7.689,302616.667,1999716.667,5382.909
16593,7.724,302683.333,1999716.667,5382.813
16835,7.882,302816.667,1999716.667,5382.473
16834,7.977,302883.333,1999716.667,5382.314
17071,8.316,303016.667,1999716.667,5382.357
17070,8.632,303083.333,1999716.667,5382.688
17300,9.118,303216.667,1999716.667,5383.259
17299,9.218,303283.333,1999716.667,5383.22
17520,9.547,303416.667,1999716.667,5383.357
17519,9.452,303483.333,1999716.667,5382.84
17734,9.164,303616.667,1999716.667,5381.574
17733,9.03,303683.333,1999716.667,5380.901
17935,9,303816.667,1999716.667,5380.13
17934,9.006,303883.333,1999716.667,5379.855
18130,8.748,304016.667,1999716.667,5378.441
18129,8.778,304083.333,1999716.667,5378.141
18315,8.927,304216.667,1999716.667,5377.786
18314,8.758,304283.333,1999716.667,5377.02
18486,7.881,304416.667,1999716.667,5374.298
18485,7.534,304483.333,1999716.667,5373.176
18642,7.187,304616.667,1999716.667,5371.541
18641,6.057,304683.333,1999716.667,5368.649
18784,4.084,304816.667,1999716.667,5363.557
18783,3.607,304883.333,1999716.667,5362.173
19291,1.946,305611.989,1999719.797,5354.991
19290,1.648,305678.655,1999719.797,5353.985
14072,6.166,300814.149,1999719.991,5385.733
14071,6.271,300880.816,1999719.991,5386.239
19701,0.207,306405.144,1999721.779,5342.846
14390,5.945,301001.647,1999722.42,5386.787
14388,5.808,301068.313,1999722.42,5386.713
18917,2.754,305027.084,1999724.172,5360.232
18916,2.531,305093.751,1999724.172,5359.195
19408,1.182,305828.012,1999724.542,5351.672
19407,0.976,305894.679,1999724.542,5350.342
19046,1.951,305201.996,1999729.083,5357.469
19044,1.914,305268.663,1999729.083,5356.939
19514,1.043,306052.934,1999729.648,5347.227
19611,0.116,306236.341,1999730.866,5343.292
13062,0.581,300291.84,1999731.712,5370.564
19700,0.478,306469.124,1999737.266,5341.382
19781,0.25,306652.38,1999739.219,5339.09
13064,0.519,300258.627,1999740.513,5368.622
13063,0.358,300229.294,1999747.176,5366.854
1949,0.841,293283.333,1999783.333,5373.588
2211,2.678,293416.667,1999783.333,5380.983
2212,3.003,293483.333,1999783.333,5385.271
2482,2.702,293616.667,1999783.333,5385.77
2483,2.717,293683.333,1999783.333,5385.462
2758,2.74,293816.667,1999783.333,5384.858
2759,2.784,293883.333,1999783.333,5384.72
3033,4.435,294016.667,1999783.333,5388.799
3034,5.991,294083.333,1999783.333,5392.794
3309,6.116,294216.667,1999783.333,5392.47
3310,5.893,294283.333,1999783.333,5391.566
3592,4.376,294416.667,1999783.333,5387.033
3593,3.014,294483.333,1999783.333,5383.154
3877,4.159,294616.667,1999783.333,5385.429
3878,4.4,294683.333,1999783.333,5385.089
4163,7.456,294816.667,1999783.333,5391.006
4164,9.221,294883.333,1999783.333,5394.842
4457,12.9,295016.667,1999783.333,5403.677
4458,13.346,295083.333,1999783.333,5404.608
4756,13.045,295216.667,1999783.333,5403.505
4757,12.961,295283.333,1999783.333,5403.304
5061,13.051,295416.667,1999783.333,5403.378
5062,13.176,295483.333,1999783.333,5403.611
5368,13.266,295616.667,1999783.333,5403.568
5369,13.355,295683.333,1999783.333,5403.424
5680,13.09,295816.667,1999783.333,5402.041
5681,12.879,295883.333,1999783.333,5400.846
5995,11.976,296016.667,1999783.333,5396.66
5996,12.018,296083.333,1999783.333,5396.007
6312,13.682,296216.667,1999783.333,5399.128
6313,14.03,296283.333,1999783.333,5399.363
6629,14.022,296416.667,1999783.333,5397.829
6630,13.744,296483.333,1999783.333,5396.425
6954,13.991,296616.667,1999783.333,5396.449
6955,14.136,296683.333,1999783.333,5396.582
7281,14.204,296816.667,1999783.333,5396.235
7282,14.262,296883.333,1999783.333,5396.051
7611,13.35,297016.667,1999783.333,5392.706
7612,10.497,297083.333,1999783.333,5384.468
8290,12.19,297416.667,1999783.333,5390.594
8291,12.7,297483.333,1999783.333,5392.567
8625,11.326,297616.667,1999783.333,5390.181
8626,10.464,297683.333,1999783.333,5388.357
8962,9.979,297816.667,1999783.333,5387.119
8963,9.71,297883.333,1999783.333,5386.369
9305,9.232,298016.667,1999783.333,5385.063
9306,8.972,298083.333,1999783.333,5384.224
9652,8.582,298216.667,1999783.333,5382.59
9653,8.353,298283.333,1999783.333,5381.771
10001,7.808,298416.667,1999783.333,5380.28
10002,7.474,298483.333,1999783.333,5379.427
10349,6.615,298616.667,1999783.333,5378.156
10350,6.151,298683.333,1999783.333,5377.7
10698,5.068,298816.667,1999783.333,5376.21
10699,4.783,298883.333,1999783.333,5375.061
13402,0.512,300416.667,1999783.333,5359.898
13403,0.804,300483.333,1999783.333,5360.911
13742,0.971,300616.667,1999783.333,5361.964
13743,0.742,300683.333,1999783.333,5361.763
14075,0.312,300816.667,1999783.333,5361.434
14076,0.113,300883.333,1999783.333,5361.306
1951,3.386,293183.333,1999816.667,5383.927
1954,5.435,293316.667,1999816.667,5392.045
2214,5.785,293383.333,1999816.667,5393.558
2217,6.285,293516.667,1999816.667,5395.604
2485,6.728,293583.333,1999816.667,5397.691
2488,6.74,293716.667,1999816.667,5397.312
2761,6.828,293783.333,1999816.667,5397.216
2764,6.824,293916.667,1999816.667,5396.706
3036,6.932,293983.333,1999816.667,5396.805
3039,7.238,294116.667,1999816.667,5397.13
3312,7.28,294183.333,1999816.667,5396.864
3315,6.347,294316.667,1999816.667,5393.751
3595,5.873,294383.333,1999816.667,5392.283
3598,5.386,294516.667,1999816.667,5390.571
3880,5.032,294583.333,1999816.667,5389.173
3883,4.362,294716.667,1999816.667,5385.265
4166,4.423,294783.333,1999816.667,5384.191
4169,5.666,294916.667,1999816.667,5385.321
4460,7.394,294983.333,1999816.667,5389.399
4463,10.328,295116.667,1999816.667,5396.769
4759,10.167,295183.333,1999816.667,5396.246
4762,9.796,295316.667,1999816.667,5395.497
5064,9.66,295383.333,1999816.667,5395.091
5067,9.47,295516.667,1999816.667,5394.467
5371,9.494,295583.333,1999816.667,5394.445
5374,9.248,295716.667,1999816.667,5392.854
5683,8.825,295783.333,1999816.667,5391.394
5686,8.069,295916.667,1999816.667,5388.156
5998,7.473,295983.333,1999816.667,5385.636
6001,7.696,296116.667,1999816.667,5384.596
6315,8.702,296183.333,1999816.667,5386.581
6318,10,296316.667,1999816.667,5388.573
6632,9.892,296383.333,1999816.667,5387.435
6635,7.477,296516.667,1999816.667,5379.734
6957,8.745,296583.333,1999816.667,5382.817
6960,8.657,296716.667,1999816.667,5382.009
7284,8.628,296783.333,1999816.667,5381.629
7287,8.571,296916.667,1999816.667,5380.719
7614,8.573,296983.333,1999816.667,5380.247
7617,5.954,297116.667,1999816.667,5372.173
7955,3.256,297316.667,1999816.667,5365.703
8293,9.241,297383.333,1999816.667,5382.585
8296,9.662,297516.667,1999816.667,5384.955
8628,8.941,297583.333,1999816.667,5383.652
8631,7.763,297716.667,1999816.667,5381.337
8965,7.543,297783.333,1999816.667,5380.777
8968,7.148,297916.667,1999816.667,5379.542
9308,6.961,297983.333,1999816.667,5378.894
9311,6.584,298116.667,1999816.667,5377.609
9655,6.409,298183.333,1999816.667,5376.927
9658,6.013,298316.667,1999816.667,5375.689
10004,5.777,298383.333,1999816.667,5375.175
10007,5.289,298516.667,1999816.667,5374.188
10352,4.971,298583.333,1999816.667,5373.894
10355,4.217,298716.667,1999816.667,5373.589
10701,3.833,298783.333,1999816.667,5373.245
10704,3.503,298916.667,1999816.667,5371.311
11049,2.123,298983.333,1999816.667,5360.746
925,0.18,292383.333,1999883.333,5383.174
930,1.146,292516.667,1999883.333,5388.98
1691,1.469,293116.667,1999883.333,5377.034
1950,8.896,293183.333,1999883.333,5405.746
1955,3.524,293316.667,1999883.333,5389.184
2218,2.065,293516.667,1999883.333,5385.274
2484,2.829,293583.333,1999883.333,5388.03
2489,2.977,293716.667,1999883.333,5388.145
2760,3.129,293783.333,1999883.333,5388.296
2765,4.475,293916.667,1999883.333,5391.543
3035,5.097,293983.333,1999883.333,5393.057
3040,6.902,294116.667,1999883.333,5397.496
3311,7.943,294183.333,1999883.333,5399.996
3316,8.946,294316.667,1999883.333,5402.252
3594,9.009,294383.333,1999883.333,5402.283
3599,11.146,294516.667,1999883.333,5407.713
3879,12.921,294583.333,1999883.333,5412.076
3884,12.839,294716.667,1999883.333,5409.703
4165,12.144,294783.333,1999883.333,5406.552
4170,11.245,294916.667,1999883.333,5401.821
4459,11.349,294983.333,1999883.333,5401.116
4464,11.095,295116.667,1999883.333,5399.521
4758,10.972,295183.333,1999883.333,5399.079
4763,10.646,295316.667,1999883.333,5398.57
5063,10.528,295383.333,1999883.333,5398.284
5068,10.266,295516.667,1999883.333,5397.615
5370,10.157,295583.333,1999883.333,5397.276
5375,10.104,295716.667,1999883.333,5396.361
5682,10.047,295783.333,1999883.333,5396.017
5687,9.975,295916.667,1999883.333,5394.869
5997,10.172,295983.333,1999883.333,5394.482
6002,10.233,296116.667,1999883.333,5392.805
6314,10.127,296183.333,1999883.333,5391.709
6319,10.2,296316.667,1999883.333,5390.25
6631,10.191,296383.333,1999883.333,5389.409
6636,10.207,296516.667,1999883.333,5388.232
6956,10.531,296583.333,1999883.333,5388.672
6961,10.728,296716.667,1999883.333,5388.419
7283,11.41,296783.333,1999883.333,5389.864
7288,12.904,296916.667,1999883.333,5392.99
7613,13.668,296983.333,1999883.333,5394.51
7618,7.872,297116.667,1999883.333,5377.763
7956,4.16,297316.667,1999883.333,5368.587
8292,8.293,297383.333,1999883.333,5380.485
8297,7.954,297516.667,1999883.333,5380.834
8627,7.736,297583.333,1999883.333,5380.871
8632,7.002,297716.667,1999883.333,5379.766
8964,6.341,297783.333,1999883.333,5378.104
8969,5.305,297916.667,1999883.333,5375.266
9307,4.721,297983.333,1999883.333,5373.51
9312,4.151,298116.667,1999883.333,5371.061
9654,3.823,298183.333,1999883.333,5370.059
9659,3.113,298316.667,1999883.333,5368.031
10003,2.717,298383.333,1999883.333,5367.198
10008,1.943,298516.667,1999883.333,5365.313
10351,1.488,298583.333,1999883.333,5364.62
10356,0.122,298716.667,1999883.333,5364.316
928,1.334,292416.667,1999916.667,5385.916
927,2.077,292483.333,1999916.667,5389.795
1953,5.111,293216.667,1999916.667,5395.132
1952,0.894,293283.333,1999916.667,5382.766
2486,0.498,293683.333,1999916.667,5381.467
2763,0.57,293816.667,1999916.667,5381.276
2762,0.791,293883.333,1999916.667,5381.714
3038,1.418,294016.667,1999916.667,5383.106
3037,2.132,294083.333,1999916.667,5384.853
3314,3.307,294216.667,1999916.667,5387.582
3313,3.01,294283.333,1999916.667,5386.598
3597,4.734,294416.667,1999916.667,5391.026
3596,6.049,294483.333,1999916.667,5394.427
3882,11.875,294616.667,1999916.667,5409.332
3881,16.657,294683.333,1999916.667,5421.21
4168,16.518,294816.667,1999916.667,5418.389
4167,16.129,294883.333,1999916.667,5416.298
4462,15.355,295016.667,1999916.667,5412.249
4461,15.31,295083.333,1999916.667,5411.415
4761,14.956,295216.667,1999916.667,5410.125
4760,14.842,295283.333,1999916.667,5409.973
5066,14.48,295416.667,1999916.667,5409.071
5065,13.563,295483.333,1999916.667,5406.618
5373,12.901,295616.667,1999916.667,5404.718
5372,13.348,295683.333,1999916.667,5405.692
5685,13.186,295816.667,1999916.667,5405.089
5684,13.308,295883.333,1999916.667,5405.043
6000,13.499,296016.667,1999916.667,5403.733
5999,13.702,296083.333,1999916.667,5403.303
6317,13.97,296216.667,1999916.667,5402.357
6316,13.943,296283.333,1999916.667,5401.432
6634,13.778,296416.667,1999916.667,5399.382
6633,13.687,296483.333,1999916.667,5398.476
6959,12.361,296616.667,1999916.667,5393.903
6958,12.571,296683.333,1999916.667,5394.017
7286,13.255,296816.667,1999916.667,5394.919
7285,13.606,296883.333,1999916.667,5395.346
7616,14.325,297016.667,1999916.667,5396.224
7615,13.051,297083.333,1999916.667,5392.24
7953,0.228,297283.333,1999916.667,5357.76
8295,12.596,297416.667,1999916.667,5392.688
8294,12.343,297483.333,1999916.667,5392.638
8630,12.07,297616.667,1999916.667,5393.175
8629,11.864,297683.333,1999916.667,5393.111
8967,10.391,297816.667,1999916.667,5389.511
8966,9.595,297883.333,1999916.667,5387.38
9310,8.339,298016.667,1999916.667,5383.735
9309,8.127,298083.333,1999916.667,5382.556
9657,7.552,298216.667,1999916.667,5380.456
9656,7.181,298283.333,1999916.667,5379.697
10006,6.266,298416.667,1999916.667,5378.487
10005,5.903,298483.333,1999916.667,5377.692
10354,4.913,298616.667,1999916.667,5376.653
10353,4.327,298683.333,1999916.667,5376.45
10703,3.445,298816.667,1999916.667,5375.086
10702,3.307,298883.333,1999916.667,5373.548
931,2.04,292416.667,1999983.333,5385.748
932,1.409,292483.333,1999983.333,5386.148
1436,4.008,292883.333,1999983.333,5394.114
1692,6.06,293016.667,1999983.333,5395.286
1693,6.296,293083.333,1999983.333,5394.301
1956,5.229,293216.667,1999983.333,5396.323
1957,5.424,293283.333,1999983.333,5396.1
2219,2.724,293416.667,1999983.333,5387.479
2220,1.695,293483.333,1999983.333,5384.529
3318,2.022,294283.333,1999983.333,5384.582
3600,3.54,294416.667,1999983.333,5388.597
3601,4.463,294483.333,1999983.333,5390.962
3885,7.157,294616.667,1999983.333,5397.464
3886,9.623,294683.333,1999983.333,5403.288
4171,15.61,294816.667,1999983.333,5417.333
4172,13.565,294883.333,1999983.333,5410.813
4465,11.375,295016.667,1999983.333,5403.007
4466,11.853,295083.333,1999983.333,5403.468
4764,11.964,295216.667,1999983.333,5402.483
4765,10.835,295283.333,1999983.333,5399.315
5069,8.65,295416.667,1999983.333,5393.34
5070,8.619,295483.333,1999983.333,5393.314
5376,8.549,295616.667,1999983.333,5393.282
5377,8.507,295683.333,1999983.333,5393.346
5688,7.893,295816.667,1999983.333,5391.855
5689,7.124,295883.333,1999983.333,5389.643
6003,6.712,296016.667,1999983.333,5386.637
6004,7.05,296083.333,1999983.333,5386.448
6320,7.162,296216.667,1999983.333,5385.036
6321,6.911,296283.333,1999983.333,5383.503
6637,6.614,296416.667,1999983.333,5381.118
6638,6.347,296483.333,1999983.333,5379.683
6962,6.964,296616.667,1999983.333,5380.188
6963,7.293,296683.333,1999983.333,5380.501
7289,7.848,296816.667,1999983.333,5380.799
7290,8.134,296883.333,1999983.333,5380.918
7619,8.552,297016.667,1999983.333,5380.944
7620,7.377,297083.333,1999983.333,5377.206
7957,0.407,297216.667,1999983.333,5357.939
7958,1.136,297283.333,1999983.333,5360.599
8298,9.6,297416.667,1999983.333,5384.979
8299,10.393,297483.333,1999983.333,5387.795
8633,10.233,297616.667,1999983.333,5388.79
8634,10.008,297683.333,1999983.333,5388.793
8970,8.952,297816.667,1999983.333,5386.546
8971,8.502,297883.333,1999983.333,5385.501
9313,7.677,298016.667,1999983.333,5383.512
9314,7.456,298083.333,1999983.333,5382.918
9660,6.866,298216.667,1999983.333,5382.172
9661,6.4,298283.333,1999983.333,5382.246
10009,5.449,298416.667,1999983.333,5382.491
10010,5.145,298483.333,1999983.333,5382.127
10357,4.772,298616.667,1999983.333,5380.812
10358,4.542,298683.333,1999983.333,5380.255
10706,4.143,298816.667,1999983.333,5379.018
10707,4.239,298883.333,1999983.333,5377.58
934,1.109,292383.333,2000016.667,5381.124
1441,6.005,292916.667,2000016.667,5399.567
1695,6.137,292983.333,2000016.667,5398
1698,6.155,293116.667,2000016.667,5396.389
1959,5.471,293183.333,2000016.667,5397.368
1962,4.141,293316.667,2000016.667,5392.805
2222,0.418,293383.333,2000016.667,5382.021
3606,0.868,294516.667,2000016.667,5381.554
3888,3.224,294583.333,2000016.667,5387.583
3891,8.736,294716.667,2000016.667,5401.056
4174,12.74,294783.333,2000016.667,5410.876
4177,10.402,294916.667,2000016.667,5402.513
